attendance,previous_gpa,study_hours,assignment_completion,internal_marks,test_average,previous_backlogs,final_gpa
65.58555380447055,8.43295902376337,3.670464776704492,40.83172815477161,41.34779121636794,81.77190090943597,3,7.333440859482136
76.00340105889055,7.026245981859439,3.098931259645387,78.96272921419734,65.36839116167866,50.15516040108345,1,8.343127809535474
77.33551396716399,4.2387689307015055,3.4820928391465293,80.13259186244112,83.87750336155503,84.7786283211757,4,7.346102505879218
59.24272277627635,7.482332565767123,2.4820719736897945,87.9193468213982,91.16978249305978,77.23620002207093,1,9.273960292767729
98.47923138822793,9.232718382136614,2.0399970403009986,95.9651763436188,65.8110720045062,91.74041222304828,0,10.0
88.75664116805572,7.308865010804821,4.122797731691675,41.20827093695739,92.01675341668442,59.53563414540032,4,8.292084462982526
96.97494707820945,8.505538726847346,2.514003170507055,49.22702233079297,67.14133822736179,74.71819036703805,3,9.337971042603726
94.74136752138244,8.863135548416242,2.6559624867293756,93.17027764335958,58.65142967599448,62.89128684879624,1,9.458060228772643
79.89499894055426,5.254438745719129,5.425670476059178,67.51111373122092,85.89218771317373,72.83532183851261,0,9.38351760003157
96.09371175115584,5.166246619495246,7.764029987749192,73.87543833600782,64.57896262748534,61.97593436046424,4,8.289941052352873
54.424625102595975,7.360395438680454,5.0272790041953135,79.78163222338884,63.31415063387138,46.31793478544449,1,7.9356150006430894
59.79914312095726,6.260656583936876,1.077346002987247,80.74399626973823,64.4187493645897,65.47384496020285,1,7.965657541299723
52.2613644455269,8.619237165766961,1.0668771039055023,95.90442419899048,85.80710011218471,66.71505208624654,3,8.641269868018503
66.26651653816322,8.950127178689062,7.635674156341745,99.81696504470017,84.91649250128313,83.63623089560966,0,10.0
69.4338644844741,5.94381758616495,2.7296809273050022,83.20944765585642,59.21119954641267,79.13124234761487,2,7.924038577155828
63.567451588694794,5.302788074359651,1.1905023956185659,57.233272552309046,54.9979915922315,74.82749743648665,1,7.195007690792927
91.43687545759647,8.292890333841239,4.992834403627862,92.78514413766061,64.51568144234776,41.80322573315435,4,8.617145984883555
67.83766633467947,5.511433195514749,5.177365837176996,42.9532548724457,69.36635058422654,78.23697743982291,3,7.641859333915499
64.04672548436903,8.524378751825232,5.363786150890161,53.86485117246977,49.30023263767982,65.01830938127088,3,8.002263064538083
77.13480415791243,6.330560395068195,2.50551520893156,93.84314304782289,82.63730508293543,88.64597216636955,1,10.0
57.04621124873813,7.671524446103088,0.6133301316085628,55.3714908663613,64.18896594394538,90.19225604783256,1,7.571018518595061
90.10984903770199,4.525444226090675,7.737615270908539,53.239063577304904,55.042732905197575,38.309395436107124,1,7.770619164973155
53.727532183988544,7.431226285721152,2.381697842683269,48.287517588414836,41.409259577839435,84.23849362126873,2,6.88930179070367
99.34434683002587,6.48472223305476,5.570197160394106,91.54670545881498,49.33070962421642,37.26184342536024,1,9.10200201280648
88.61223846483287,7.226346547465107,5.799724024090322,70.0034955514652,91.95687030535902,57.03017754170136,0,9.521330277868568
59.93578407670862,4.924078142596748,5.075055628096143,80.49359218324929,53.30598120917159,67.53799853726474,4,6.828252142680718
50.27610585618012,8.052805597193002,2.8468054566023615,54.34398304450178,45.13155736202212,43.88604791762765,1,6.828780853481911
90.77307142274171,8.745383926487758,2.5332219032304932,85.48242526067298,62.64036749929959,79.7788287541446,2,9.437723453274165
85.34286719238085,5.192068900499266,4.982512120270274,85.60033269772592,53.42526460161492,35.501282250328316,4,6.481148505252223
86.45035840204937,4.52643005536089,6.995717252087687,58.75588149449801,37.10955501627165,45.11594290604221,3,6.6901904589443415
88.56351733429729,4.13001222325485,7.6005029669254665,64.64095798061697,54.38871303676504,69.84780979120853,1,8.776405255077485
53.70223258670452,7.530843252437963,1.2942935330281822,52.581416645812055,67.64651743636811,77.86325372223754,4,6.931106779532625
67.92328642721363,7.339017198488294,1.6612145944828989,98.59366139937426,68.10274232119801,89.99858616163496,3,8.816156438363086
55.79345297625649,7.006835769927385,7.585521940873098,78.73615462350469,56.39353527061332,77.32979911607742,2,9.102158044667826
93.15517129377967,5.2757090286378645,6.024014212510944,96.07263284293093,61.83816537515604,75.30675621529195,0,9.821057809854109
81.1649063413779,6.149982977480331,7.122453686223298,58.20313261774799,92.93107509408598,58.66046878103986,1,9.065107301839863
66.54490124263246,7.269619843523952,2.019744756015074,86.91345477981338,57.6409086338187,35.077065531608085,0,8.165275276234333
53.177917514301186,6.732217723725432,4.906894033320514,85.95151863308452,50.49360879559898,42.209555524137315,2,7.040480248412005
65.54911608578311,9.43282036118188,5.758546958131053,81.4993391119925,49.60802264400561,67.07327268536235,4,8.311310706820047
66.25916610133736,4.750418639062032,5.600839140852295,97.93833851600803,62.46587676224805,75.50779315066518,4,6.987133373971416
86.4803089169032,7.823295047261766,3.561137681500236,63.613320166378934,80.57120892301664,60.04689703378775,2,9.357485229785059
81.87787356776066,6.223753224573606,0.6154616876848136,47.843039415385434,47.35929105130839,78.84074069170342,2,7.233514413400018
94.36063712881634,6.355097882090881,4.8719454260319734,80.30253155464365,77.55776762844609,66.31173771993073,1,9.631557652823835
73.61074625809746,7.946787711119969,2.398261543847066,83.75858802863237,36.268989400964976,39.450571735658734,3,6.85762068636161
55.97971229691508,7.808398832284033,3.8769068460716776,74.50363440752888,60.13597867903676,46.52097505807693,0,8.397142248373239
85.66223936114974,9.451907965362036,7.68185761312863,52.40907358800378,81.5519039121672,85.39989339463658,0,10.0
88.03925243084487,4.706168591997689,3.4927648823182604,70.26735650016133,55.32397734646588,78.49476479746636,4,7.293038450257702
78.06385987847482,4.572603071612915,6.7985120499832,58.731384194147765,68.82422608672397,88.68571922074969,4,8.100512458911627
88.54835899772806,7.983863494208077,1.9140545431193834,65.64799169000135,47.298753969554646,42.05343494725619,1,8.486440587340198
74.68977981821953,7.18112804353525,5.5434537351877164,78.71311455067983,79.51972346757034,94.41335207690443,2,9.637253973830845
76.1366414690997,5.507883666078932,7.827552158292076,84.71288456145007,38.13674619612558,47.56440283699602,0,7.75186173858126
71.37705091792748,4.436806529439426,1.264198256547026,53.933481454080585,86.15255869253002,35.70679257719852,1,7.877496498050681
51.27095633720476,4.471120372780368,0.5623995667039401,64.3195216388172,46.891783185300085,94.84537634321325,4,6.397967410342984
55.39457134966522,8.91804981065265,3.7518709447446077,56.14969425949775,87.46388190249985,51.864433126706786,4,8.027683119117578
51.57145928433671,5.055270285953086,1.194691122885254,51.91789683171215,56.15175447803104,75.0811671507536,0,6.635497608541004
81.82052056318902,5.778543591635364,6.112882622571735,87.0032331997503,78.3610144684692,45.600938850578316,4,7.938568575135324
65.71779905381634,5.246610212248434,7.359114978864192,94.55516166621955,54.15351786717131,69.8137119319485,4,7.419189663284979
75.42853455823514,5.952479682075655,3.755157295315691,62.2139311410746,89.35470027407885,89.24209918727355,3,8.956992054797789
95.37832369630465,4.381831135103513,2.4403373161658073,85.07673546242602,42.59822753110246,54.210870045706315,2,7.465250200870948
62.464611457443745,6.854828849995487,3.758024892549573,93.81971736186466,45.71118735635592,75.21523856266155,4,7.1881991034865464
70.51914615178148,4.371869099757182,5.925858633875007,90.7674526318139,64.58180750952813,46.27421532790499,3,7.048475326081905
87.77755692715243,8.401960793022988,0.5679062118527823,50.96880331235356,39.91630634228877,72.48772392312353,1,8.76422742204355
61.43990827458112,5.285416450507382,4.920904921135229,97.37751289080168,46.758811082105716,55.187021109050605,4,7.2908423276576215
53.84899549143965,6.970065530324808,5.099687636655343,62.600586425767744,91.62598293272086,47.6724955152771,1,8.779840358421835
64.4875726456884,8.840434981588022,5.282661851719516,60.35443967043018,93.58937966887322,53.79092304221811,4,8.739062572731559
58.06106436270022,7.579825529759567,2.315165599856579,43.74587963666682,57.57555975982532,45.73046411046796,0,7.375935674150286
96.48488261712865,6.931267826032344,5.855395425335951,69.17041924629298,90.39716126083613,89.11496647027298,3,8.792068535876957
90.40601897822086,5.783835642134566,1.185436147488323,46.54081693845572,67.6894805404059,58.83121317902773,3,7.346870603015358
81.67018782552117,5.831510521820089,1.994527523501006,54.91238925564556,51.18454795242602,49.71675829846204,0,7.631385344184827
93.57302950938589,7.682178253590045,7.081025349908614,59.01655730603689,77.14392326483592,61.90447046095598,2,9.673317044343248
90.18360384495573,9.467766486716421,6.040423630449248,88.52957940950104,74.53410839449143,54.23217000838973,3,9.947423260928566
59.32850294430179,7.640115544171582,0.6030916550850893,92.5293190237538,94.34751914652401,79.66515522879956,1,8.648360793232444
94.62794992449889,7.067808795535137,2.3628219527735013,58.14797904768818,50.902837244557,93.27319471312967,3,8.71782818885526
76.96711209578254,8.018577806315854,2.1080486224487345,91.52188727467444,75.32357015970413,61.28201940185881,2,9.157938698713858
90.37200775820313,6.558630867560449,2.5310474602772945,91.43385624218746,38.12142530176681,86.66200399833443,1,9.19233315878956
94.80456499617466,4.330782884304319,2.356698277099148,85.87905702309241,41.81876232180316,68.95178441357717,1,8.248314442261302
65.90017374859319,7.092632487328504,0.968947218071343,48.801706840910896,35.2351024970656,44.43413990565401,0,7.141597192124096
55.50259622638384,9.266939064779592,3.9420538744761524,81.41937081404373,94.96764086358039,76.4373645248805,4,8.805695016577051
61.39675812709709,4.964166182967128,5.995501060896238,96.70144387483413,83.13642182884867,65.80606982754921,0,8.883264661465683
71.35538943131282,7.795026899513662,5.050487935380773,80.95242872602942,82.20338088401245,74.0363913951262,4,8.797469868088177
90.90073829612466,5.105135287624811,5.546537514485598,59.89701094647003,65.58356451729078,88.3812447542999,0,9.361246283541444
93.03652916281717,6.947052264601947,1.1086188390217937,70.03475904584988,53.0040249743264,61.42607423936276,4,7.877356542900101
50.34760652655954,4.531720473056958,7.6361803263259045,78.74350260106323,44.07585706776055,89.07065739304133,3,7.411324302105465
75.53736512887829,6.477040149420018,6.7886887538226866,70.63422452371022,52.08048433078782,80.04014085689928,1,9.680384394695636
70.87055015743894,8.158898308923852,6.53817738871747,47.19717650385819,57.55827331574835,64.3162955526791,4,8.680170689040194
61.105390523536514,5.911643383314401,6.672378537813256,58.72384267912124,80.37860581881765,71.19332813947781,3,7.943267353805726
55.99326836668414,7.657014484679699,7.49532881099571,88.14376183321795,67.37970733418913,54.53486795114068,2,7.301670933531863
66.8807585701814,8.374974784343511,4.581904745852733,91.68508276573104,39.64901759332896,94.01583798432645,0,10.0
97.14548519562595,9.09947800713699,2.002115134007194,48.23800196293421,36.081740537534735,75.04106978302376,2,8.55639364567752
66.16014660103777,5.290531450204995,5.1258770588940585,97.14320514392347,41.13993077204379,37.63081114979779,3,6.457415507391821
75.9395310871683,6.196237536951195,6.071611202509542,59.72935707091656,59.62992282184276,54.59731434488053,2,7.798640004076335
85.15094794475888,4.838288073317296,6.03438045015519,79.7388243238432,90.9915750229411,72.39886602554344,2,8.860652450969326
68.1814801189647,9.458659261871063,4.410867681251601,85.10950875740087,73.2441488725533,38.37999666795439,3,8.841025273119607
98.58910413604804,9.098505323583623,1.0134403950018354,88.716774078273,83.1095539925309,36.43305147914857,1,9.169967244499489
98.12236474710556,6.969764216543078,3.283347038225959,96.74498213355581,62.98247567027291,62.00145437166815,4,8.249241545752236
62.58911479126821,8.631183119070318,7.40574956347518,58.77517288172936,56.69996499170257,54.961410781560204,0,9.244410572594225
74.86242529461927,6.865268874996232,4.883366823180695,91.51038727309327,41.50402236299736,61.29791648198996,4,7.827946885205165
65.04391549083849,7.429721284015178,4.537489574417851,47.901214206172426,87.55598133117229,50.76159859280031,0,8.941752737592786
64.24202471887338,4.490184376638092,2.5164013578664512,82.30245438121557,81.98960174167416,44.88306481657885,4,6.172812926326141
51.84434736772664,8.153987312732443,3.2633668993743417,84.51866377083915,45.087085855863506,76.34860141882027,2,7.652831740207384
80.47821669899484,4.702424159993791,7.21509566864877,80.66339447207923,65.73563383257563,65.87426697606803,1,8.507286048693278
75.13395116144308,8.543371966388907,5.498472856451268,55.13888416810918,64.2424884752747,47.00925267496201,2,8.605043200373126
52.57393756249947,8.301154482187123,6.4054027006424965,92.3825888209122,72.50549316119171,54.1753655755999,1,9.582705687031757
63.93232321183057,7.898095837586371,3.9075906730074133,50.1315078022237,91.77121363947568,70.50847445979956,3,7.649405204460356
95.41329429833269,4.198882092886191,5.226854145921184,43.21808749124985,69.78628650574878,39.33376089634867,0,7.869452878823593
61.978094533348624,5.6672059576993075,2.3628770655740565,83.04789943671473,67.4130360067171,43.84718055597077,0,7.201781849476982
57.24474360456115,5.447119134509636,5.790956227126147,68.52854291396402,38.019375976079836,39.39473624644341,3,5.590402890370333
74.47263801387815,5.9807502410933555,3.70701000277503,90.94588119752056,38.774448561081435,83.73903996284713,4,7.836386039527339
99.28252270553003,4.482035107201112,3.819091361110592,63.00382846349554,46.240807479607334,80.14455399272055,3,7.883434930326637
62.10276357557502,9.153268026670846,5.369917434326612,50.09671531046277,36.948246301504895,80.19877591275542,3,8.223907236274728
83.60677737029393,7.04591232391807,7.52210466101695,90.18653154819219,79.60117373420074,77.97952060856169,1,10.0
88.08098076643589,5.68038370861913,0.9800475995646569,72.9345778984043,78.3998182396378,75.16312542019216,3,7.874946788748986
61.881877199619986,6.183398343908559,6.685574280102557,51.3517475434213,43.16337406589858,63.6195149226905,0,7.7779927405783456
86.41081743059297,6.459613972776596,2.6928733280914483,83.22303991518675,85.16473404771685,73.5366898104269,2,9.844500204346891
68.38915663596266,7.303268833483395,3.8293959087978338,70.66681830937003,44.28716209076672,37.30169328727848,1,7.487707690328347
81.61529152967897,6.836236852330738,0.6643499658125671,76.25877893441918,53.07053521984153,72.28786535940708,1,8.549140074248204
81.67648553804473,9.056655852679295,2.757845583757348,67.65390029239491,49.9386139496819,81.67266233221264,4,8.483068521503673
76.78873420373793,6.733299155982067,4.269734319725979,89.72253902908038,57.33842591438287,65.02150162306341,2,7.846923029322445
54.51448850272041,9.45686908152822,0.9213205801057927,89.77376294098299,50.27982595339771,56.45079970563422,1,7.549135726597297
91.7651247794619,8.682837267598027,4.183217970373739,82.56332930946317,64.33705558630712,51.64560408805875,3,8.874888138749526
66.0390032485868,5.146807828965347,7.453329716438205,46.32408264378773,59.44447288128113,73.56812300972496,1,8.32530089062264
59.32592551999271,9.11827368054154,1.2904491358085393,90.33123171424413,94.19416944675959,76.56807191779453,1,9.910856306987945
52.0387570777382,4.640015188370119,6.2333054605662825,80.26077883197459,38.35558100769354,87.25805599175256,1,7.856275277293584
79.5446471594121,8.495973396701554,3.5725329003199446,81.82144996025798,43.530882583241095,55.54004494765944,4,7.559084176070068
83.87821809211411,6.09342811412119,5.413802858932535,61.7789704242323,38.16955363451615,81.18633844313513,1,9.04047458100504
50.829391446392805,8.828858762447883,2.4517744848892202,92.7567733694204,72.55047169894254,68.68134945136028,1,8.561023851464054
75.60465291496405,8.774311795590977,1.6961919690601872,83.52229601409144,38.27055664482317,87.97018944068475,4,8.24571541272081
61.3247887598969,8.432589700646917,1.7034696070341981,46.75542799175167,85.1863842425674,66.66872649773725,2,8.181480832293117
82.25863952047249,8.345167399688837,1.0286895923235848,64.46668206436976,65.71631784091566,66.05778970387803,0,9.084497759105119
58.718321450249576,5.675735265039224,1.8923502867593227,93.1828217176085,66.62045747489202,69.67262488645454,4,7.424020750679635
84.5468869051233,4.445056056781887,5.481645387417262,42.83180210184274,68.69567046273166,79.95892130854607,4,7.083203220035058
69.33676731502686,6.216390983208388,7.11267958882631,97.68499717852296,45.248822378372644,92.88142872970766,1,8.778259942237963
96.83649943683673,4.954384832425798,6.605942641933714,80.74975409917377,46.86141818686925,39.41380125294594,1,8.273770191200345
56.87604720729966,7.82223098896354,5.63850732405863,77.88255865860259,54.12903937238028,38.20607614346103,0,8.164839694160605
67.05331755251292,5.90354849595782,1.32823897558327,56.23355538927949,70.60978494931109,91.25302024444031,1,9.239920802891262
55.67367606202946,9.36585610472953,2.668905847219624,54.92750732435063,47.607066556412875,66.79253753109236,3,7.797278103968519
96.23468091392814,7.525346425399326,2.8235515649185174,96.52349316931573,41.979903627995675,71.89418087401617,1,9.226509297298842
93.86696766904905,8.523643099988984,2.3746770979821594,57.89634725404736,93.20701318510592,63.94541609568373,1,9.497340424975961
62.89708138575778,4.728885700080166,4.362542447822923,86.53031780313997,36.318908888577376,40.61944715644847,3,5.475024748022771
82.99920230170895,8.741079652499424,4.516653611597544,63.58730789242475,83.1618443201613,81.08536270511999,0,10.0
90.8611100100608,9.075164547823668,3.1766448137833265,48.35524424708224,82.28210897450133,79.83347870531522,3,9.486507651525866
77.76004057997312,6.6788405535041475,3.15341869052327,40.642917861721536,52.83284683070576,53.70219928956872,4,7.183317933093617
76.48252891780032,7.334391157630376,6.71416698429561,72.65544022091504,43.137596960438806,53.37435471370402,3,8.381299656981335
62.092614545022585,8.206453904966475,6.419696362397642,98.54672911293596,43.7377188023254,85.2704828543311,2,9.236539918351992
54.65513839029496,4.961612449932269,2.808468737605592,62.14817162855227,76.84589703423154,39.341435464479595,4,5.740349361232619
94.86078789766634,6.7641134205489335,7.353413329049445,61.431540039582686,73.56839546517043,87.86630890139395,1,10.0
95.02090285816652,6.192646652747722,7.646112627518796,60.64549707096653,81.9647404550832,50.39970139375487,4,8.340418302256175
81.65507286366339,4.80505695689237,2.9505690652253063,71.2326302382915,91.24887034394628,70.57908486532963,0,9.480483436883274
66.95148955243504,6.021439322603423,3.1581871159479116,66.4398930054576,76.51564179599552,91.15965074010666,0,8.873664199234064
67.46047873063304,4.374947701620215,4.2922561506646915,92.79487760362088,44.35109219308661,75.68735009219878,3,7.061358239459437
86.29778394351197,4.141965488222178,7.558406094002551,70.33124750340941,49.60655700592464,59.8657887480222,4,6.441260132156348
94.85551299762886,4.7434145903515255,7.072395748567336,70.46547029131412,85.53162385238687,76.37205253432491,1,9.49337324465798
94.35432121325587,9.297133113740456,1.2692597193769235,48.302295683233396,47.55836455005252,55.63877817898221,0,9.356261922230297
88.99377729288119,7.022412447422593,3.4454805745356216,98.96437245462316,39.351339017268884,51.63550498095117,1,8.274979326384944
82.10158230771438,9.312021886342709,4.650283923123289,54.99837345212978,77.19680324253503,94.80099667608079,2,9.821977201001653
54.206998249752445,6.378738330815725,4.27349354413655,44.40184404757616,59.15158132940852,80.04741387078727,0,8.2272488158229
58.08143570473069,5.714988731968928,1.953973009526695,79.78877493851252,90.20240315275421,73.68319864290905,3,7.093498710519684
94.92770942635397,6.783780245621342,6.94112578376116,75.72198220941236,74.01530426561969,56.31737859315913,2,9.776036979278697
80.3214529829795,6.417314287481005,5.57705587247628,64.90873923956474,40.425138667499645,37.94964974930289,4,6.647138466348115
50.45985258083148,4.581155763439591,6.784312811388527,65.33153403284068,91.87139403521965,36.86341256210934,1,7.253517281604349
55.073577143301605,7.524544730796134,6.940732095121041,87.10383526278588,50.513435818414756,68.25087532692793,0,8.615394094400534
83.1750884554028,5.188210003802798,6.1126689024930485,51.74275840597895,55.23274942437715,80.72196326234307,2,8.255578311340868
50.253079192310935,7.407733751938062,3.79407950937288,89.21519913669339,59.13562482101253,67.2427514266313,2,8.796161822117144
58.04040257087493,7.576106008189844,5.0791006626156845,78.92482683370109,38.07345778425879,85.44710431634687,0,9.082521957713896
77.4366894683293,4.836136692207565,1.7027405458980736,65.13818642677145,64.7909253338363,37.0055919855933,4,5.781662909318214
84.59475988463467,4.337422949108674,5.552340631061807,67.48171699503212,42.39910946451754,57.0051245855564,4,7.086569564235324
82.59806297513003,8.294188723376418,1.8443994180446057,55.398832431165744,59.058219601301104,49.22422347045068,3,7.643361361967873
61.21346547302799,6.5289023307312615,5.704621928826176,85.1268599618185,56.04258727952506,61.83637808942732,4,7.892765019576678
85.6089610673768,4.3199008752801165,2.221986205654765,70.77248453831606,81.3704050055902,39.34258359164735,3,7.271715849994578
61.862454374840006,9.47176474443372,1.3816347511266498,59.251272564990614,83.19023069796387,92.24789849426435,2,8.145668628870316
66.26998490796339,4.317793085480017,1.7396336760721807,75.76300694565701,44.20477294334528,48.395324064161656,0,6.3972913513684695
87.32457025590121,7.822693758722043,0.5149410141430271,99.74406712307939,56.99307124275357,90.33846652901508,4,9.008247665625156
82.48164495236074,9.410234088948775,5.890547133901477,66.11573677939323,57.4011896619099,60.553589302200905,3,9.155525026011983
92.4611705247089,5.31549057318759,5.993007867937843,95.24148404671718,44.084626636165105,94.13144799531308,2,8.767837168180174
82.88064461501716,4.782371527779579,4.362000124349446,60.701010395473965,82.90721030307142,68.24350300761265,4,7.32632248354874
78.41543016677358,4.667617166823359,1.7102210079153777,43.283962415499154,77.4336997001254,90.84997185054846,1,7.290412114793371
54.683738391404624,5.668013311621776,1.126657531330173,52.25452638210573,46.42290717782208,35.32093932165337,2,5.581079615596143
68.38579015297168,4.555751960558557,0.6434672482796526,65.12170859966105,57.00331451562794,79.894328370854,4,7.031126868856665
63.26011838408627,7.806887379317725,1.7431113272391552,53.17809571567414,41.348301491390856,89.18303918615092,2,7.981705769411927
62.19948216895418,4.342604889715345,7.181416512373601,40.01362229309533,72.69239582558264,43.38323401873724,0,8.151471535023811
98.65052773762227,6.801821704823843,2.3115263127626133,94.90009226485164,42.282315472917176,40.76755110392909,0,9.080220072667599
69.65488623333802,9.481832696191372,3.1570349541291174,90.63276467385575,94.15605011749507,60.47435643115733,0,10.0
94.60232775885567,8.476836482283105,1.290091133609999,84.53753388921683,81.84092448127174,91.0207343679761,1,10.0
81.55693129986315,7.3837069102705595,2.1677097856112773,50.06887573876172,58.41431297503971,67.54319361142632,0,8.758387234012808
89.74056517708243,5.684394914326364,4.394184280851539,47.221814572599165,69.71383593676126,66.64738782330393,1,8.410904948717313
75.1318546552596,7.4314270996040115,5.058145123217394,44.05628496834299,89.68050897298453,43.46756709795931,0,9.298912819763526
78.84519423131795,6.898728051514084,2.340142356246583,83.44175132637528,68.24595682374957,35.04737066559313,2,8.357268901081598
74.6258846909432,6.343458611397043,0.9329911941883791,95.72847764127312,45.46990918387731,83.60840544472768,4,7.248441566087441
59.76214938990223,4.718907072071097,3.43274651845549,65.83214925478222,57.72220133486956,40.25447377917429,4,5.453860496973874
86.12260576307526,8.876323183822567,2.256525281947506,47.14844031976289,85.58869190178473,73.03098912411943,0,9.957089916187615
64.03861812204279,6.473815568517274,2.146654424223515,70.7435692439264,73.65278095937708,89.87698727091148,4,7.931765662966605
51.21579832157269,5.070423815014208,7.698971020350914,60.92991444751781,74.04346306002802,47.51911478950586,0,8.09050007868978
